timestamp,bid_price,ask_price,trade_price,volume
2025-04-03 20:46:17.125688,82207.77,82207.78,,
2025-04-03 20:46:17.272076,82207.77,82207.78,,
2025-04-03 20:46:17.281929,82207.77,82207.78,,
2025-04-03 20:46:18.208980,82207.77,82207.78,,
2025-04-03 20:46:18.218781,82207.77,82207.78,,
2025-04-03 20:46:18.219023,82207.77,82207.78,82207.78,23.27761
2025-04-03 20:46:18.228854,82207.77,82207.78,82207.78,23.27761
2025-04-03 20:46:18.234293,82207.77,82207.78,82207.78,23.27761
2025-04-03 20:46:18.234661,82207.77,82207.78,82207.78,23.27761
2025-04-03 20:46:19.137066,82212.03,82207.78,82207.78,23.27761
2025-04-03 20:46:19.147239,82212.03,82207.78,82207.78,23.27761
2025-04-03 20:46:19.147554,82212.03,82207.78,82207.78,23.27761
2025-04-03 20:46:20.122551,82212.03,82205.61,82207.78,23.27761
2025-04-03 20:46:20.122869,82212.03,82205.61,82205.61,23.7078
2025-04-03 20:46:20.128247,82212.03,82205.61,82205.61,23.7078
2025-04-03 20:46:20.138752,82212.03,82205.61,82205.61,23.7078
2025-04-03 20:46:20.146106,82212.03,82205.61,82205.61,23.7078
2025-04-03 20:46:20.178024,82212.03,82205.61,82205.61,23.7078
2025-04-03 20:46:21.127598,82205.6,82194.66,82205.61,23.7078
2025-04-03 20:46:21.174085,82205.6,82194.66,82205.61,23.7078
2025-04-03 20:46:21.176463,82205.6,82194.66,82205.61,23.7078
2025-04-03 20:46:22.076324,82205.6,82194.66,82171.33,24.39736
2025-04-03 20:46:22.076564,82205.6,82194.66,82171.33,24.39736
2025-04-03 20:46:22.087363,82205.6,82194.66,82171.33,24.39736
2025-04-03 20:46:22.461987,82194.65,82170.94,82171.33,24.39736
2025-04-03 20:46:22.478513,82194.65,82170.94,82171.33,24.39736
2025-04-03 20:46:22.518430,82194.65,82170.94,82171.33,24.39736
2025-04-03 20:46:23.154282,82170.93,82150.01,82171.33,24.39736
2025-04-03 20:46:23.158834,82170.93,82150.01,82171.33,24.39736
2025-04-03 20:46:23.193968,82170.93,82150.01,82171.33,24.39736
2025-04-03 20:46:24.131737,82170.93,82150.01,82148.9,26.25229
2025-04-03 20:46:24.142335,82170.93,82150.01,82148.9,26.25229
2025-04-03 20:46:24.143860,82150.0,82148.9,82148.9,26.25229
2025-04-03 20:46:24.145403,82150.0,82148.9,82148.9,26.25229
2025-04-03 20:46:24.150740,82150.0,82148.9,82148.9,26.25229
2025-04-03 20:46:24.153419,82150.0,82148.9,82148.9,26.25229
2025-04-03 20:46:25.125343,82148.89,82140.68,82148.9,26.25229
2025-04-03 20:46:25.133250,82148.89,82140.68,82148.9,26.25229
2025-04-03 20:46:25.146919,82148.89,82140.68,82148.9,26.25229
2025-04-03 20:46:26.090238,82148.89,82140.68,82151.98,26.97231
2025-04-03 20:46:26.090522,82148.89,82140.68,82151.98,26.97231
2025-04-03 20:46:26.219930,82148.89,82140.68,82151.98,26.97231
2025-04-03 20:46:26.227289,82151.98,82140.68,82151.98,26.97231
2025-04-03 20:46:26.240169,82151.98,82140.68,82151.98,26.97231
2025-04-03 20:46:26.242461,82151.98,82140.68,82151.98,26.97231
2025-04-03 20:46:27.234134,82175.54,82151.99,82151.98,26.97231
2025-04-03 20:46:27.240785,82175.54,82151.99,82151.98,26.97231
2025-04-03 20:46:27.252654,82175.54,82151.99,82151.98,26.97231
2025-04-03 20:46:28.084899,82175.54,82151.99,82162.77,28.27435
2025-04-03 20:46:28.095537,82175.54,82151.99,82162.77,28.27435
2025-04-03 20:46:28.106111,82175.54,82151.99,82162.77,28.27435
2025-04-03 20:46:28.186606,82175.54,82162.77,82162.77,28.27435
2025-04-03 20:46:28.205482,82175.54,82162.77,82162.77,28.27435
2025-04-03 20:46:28.218558,82175.54,82162.77,82162.77,28.27435
2025-04-03 20:46:29.136095,82162.76,82142.34,82162.77,28.27435
2025-04-03 20:46:29.157199,82162.76,82142.34,82162.77,28.27435
2025-04-03 20:46:29.161045,82162.76,82142.34,82162.77,28.27435
2025-04-03 20:46:30.089309,82162.76,82142.34,82132.1,30.29621
2025-04-03 20:46:30.099385,82162.76,82142.34,82132.1,30.29621
2025-04-03 20:46:30.138503,82142.33,82132.1,82132.1,30.29621
2025-04-03 20:46:30.158394,82142.33,82132.1,82132.1,30.29621
2025-04-03 20:46:30.164038,82142.33,82132.1,82132.1,30.29621
2025-04-03 20:46:30.168637,82142.33,82132.1,82132.1,30.29621
2025-04-03 20:46:31.342068,82138.18,82132.1,82132.1,30.29621
2025-04-03 20:46:31.344742,82138.18,82132.1,82132.1,30.29621
2025-04-03 20:46:31.362148,82138.18,82132.1,82132.1,30.29621
2025-04-03 20:46:32.079332,82138.18,82132.1,82119.81,31.73828
2025-04-03 20:46:32.079533,82138.18,82132.1,82119.81,31.73828
2025-04-03 20:46:32.091072,82138.18,82132.1,82119.81,31.73828
2025-04-03 20:46:32.328342,82138.18,82119.82,82119.81,31.73828
2025-04-03 20:46:32.388033,82138.18,82119.82,82119.81,31.73828
2025-04-03 20:46:32.410611,82138.18,82119.82,82119.81,31.73828
2025-04-03 20:46:33.102142,82119.81,82117.8,82119.81,31.73828
2025-04-03 20:46:33.139253,82119.81,82117.8,82119.81,31.73828
2025-04-03 20:46:33.141672,82119.81,82117.8,82119.81,31.73828
2025-04-03 20:46:34.150391,82134.94,82117.8,82119.81,31.73828
2025-04-03 20:46:34.167953,82134.94,82117.8,82119.81,31.73828
2025-04-03 20:46:34.187783,82134.94,82117.8,82119.81,31.73828
2025-04-03 20:46:34.188111,82134.94,82117.8,82133.46,32.5994
2025-04-03 20:46:34.193751,82134.94,82117.8,82133.46,32.5994
2025-04-03 20:46:34.199116,82134.94,82117.8,82133.46,32.5994
2025-04-03 20:46:35.125740,82150.0,82134.95,82133.46,32.5994
2025-04-03 20:46:35.156837,82150.0,82134.95,82133.46,32.5994
2025-04-03 20:46:35.171197,82150.0,82134.95,82133.46,32.5994
2025-04-03 20:46:36.160715,82174.99,82150.01,82133.46,32.5994
2025-04-03 20:46:36.223414,82174.99,82150.01,82133.46,32.5994
2025-04-03 20:46:36.228969,82174.99,82150.01,82174.99,34.51248
2025-04-03 20:46:36.234544,82174.99,82150.01,82174.99,34.51248
2025-04-03 20:46:36.248524,82174.99,82150.01,82174.99,34.51248
2025-04-03 20:46:36.248812,82174.99,82150.01,82174.99,34.51248
2025-04-03 20:46:37.198919,82174.99,82159.77,82174.99,34.51248
2025-04-03 20:46:37.223061,82174.99,82159.77,82174.99,34.51248
2025-04-03 20:46:37.237192,82174.99,82159.77,82174.99,34.51248
2025-04-03 20:46:38.367911,82159.76,82157.99,82174.99,34.51248
2025-04-03 20:46:38.372096,82159.76,82157.99,82174.99,34.51248
2025-04-03 20:46:38.376305,82159.76,82157.99,82174.99,34.51248
2025-04-03 20:46:38.386832,82159.76,82157.99,82157.99,35.36101
2025-04-03 20:46:38.387030,82159.76,82157.99,82157.99,35.36101
2025-04-03 20:46:38.397515,82159.76,82157.99,82157.99,35.36101
2025-04-03 20:46:39.381282,82157.98,82136.43,82157.99,35.36101
2025-04-03 20:46:39.410350,82157.98,82136.43,82157.99,35.36101
2025-04-03 20:46:39.433132,82157.98,82136.43,82157.99,35.36101
2025-04-03 20:46:40.081114,82157.98,82136.43,82122.02,35.76589
2025-04-03 20:46:40.091408,82157.98,82136.43,82122.02,35.76589
2025-04-03 20:46:40.091773,82157.98,82136.43,82122.02,35.76589
2025-04-03 20:46:40.436876,82137.62,82122.03,82122.02,35.76589
2025-04-03 20:46:40.442694,82137.62,82122.03,82122.02,35.76589
2025-04-03 20:46:40.457704,82137.62,82122.03,82122.02,35.76589
2025-04-03 20:46:41.102833,82122.02,82122.03,82122.02,35.76589
2025-04-03 20:46:41.111791,82122.02,82122.03,82122.02,35.76589
2025-04-03 20:46:41.115381,82122.02,82122.03,82122.02,35.76589
2025-04-03 20:46:42.103625,82122.02,82122.03,82122.03,35.9554
2025-04-03 20:46:42.103857,82122.02,82122.03,82122.03,35.9554
2025-04-03 20:46:42.109406,82122.02,82122.03,82122.03,35.9554
2025-04-03 20:46:42.141228,82122.02,82122.03,82122.03,35.9554
2025-04-03 20:46:42.163125,82122.02,82122.03,82122.03,35.9554
2025-04-03 20:46:42.174067,82122.02,82122.03,82122.03,35.9554
2025-04-03 20:46:43.180055,82122.02,82122.03,82122.03,35.9554
2025-04-03 20:46:43.184273,82122.02,82122.03,82122.03,35.9554
2025-04-03 20:46:43.194168,82122.02,82122.03,82122.03,35.9554
2025-04-03 20:46:44.151850,82122.02,82122.03,82122.03,35.9554
2025-04-03 20:46:44.162301,82122.02,82122.03,82122.03,36.2692
2025-04-03 20:46:44.162783,82122.02,82122.03,82122.03,36.2692
